,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location
16,@iori_2zz 針テラスいくわ！長期休暇で帰ってきてくれたらこっちでもあえそうやな！,2022-10-19_00:59:41,0,1,1,0,,1442120986648670216,zzt231_2zz,282,374,車用です！ •Wakayama. •Camera → Canon EOS Kiss X9i •Toyota •Celica zzt231 •無言フォロー大歓迎です、無言フォロー失礼します🙇,日本
17,面白法人が安定法人になったねなんて揶揄してたころもあったけど、資本市場自体が面白いよねとなっていたとはオモシロき,2022-10-19_00:59:37,0,0,0,0,,9382512,mkp0812,153,3471,旅人。ソロキャンパー。だいたい飲んでるワーカホリック。,
18,@Suwa_Agu_Sayu38 おつあり〜😁,2022-10-19_00:59:36,0,0,1,0,,1068699043998588933,fkfk0619,260,5347,4月から社会人のラブライブとモータースポーツが好きな人です‼️μ'sは凛ちゃん、Aqoursは果南ちゃん、虹ヶ咲ではかすみん、Liella!では可可ちゃん推しです‼️ GTはStanleyを応援しておりF1ではマックスが好きなガッツリなHONDAファンです‼️🏎,三重県
19,明日も早いよねーねむいよねー肉食いたいよねーって言いながら吸い込まれた焼肉屋 (@ まめ牛 in 世田谷区 東京都) https://t.co/DzgruIte0N https://t.co/kP6VXuVczn,2022-10-19_00:59:35,0,0,4,0,,1100773506,____a9O,1223,98398,酒飲む店長(ᐢ._.ᐢ;)՞ ՞,
20,@azaz_Chocolat かわいいからOK😍,2022-10-19_00:59:35,0,1,1,0,,347776972,adawakk,67,3156,ダーツ、ビリヤード、焼酎大好き。 AKB48から乃木坂46の追っかけに変わり8年目、最近ではメイドカフェにはまり5年目、八王子市にある北野子どもカフェで地域活動に力を入れ始めたおっさんフードコーディネーター,東京 八王子市
21,@AkiKim911 原一平を拝借しましたw,2022-10-19_00:59:34,0,1,1,0,,1085555161135702018,nekotoinutoole,1533,46593,たまに岩手、宮城、青森…三陸をぶらり、池袋あたりもぶらりするのが好きな徘徊オジサン。特技はお土産配り。目標は腹七合目。好物はホヤぁ～❤️,シーサイド
22,死にたい人に安楽死を処方するのは下痢の人間に下剤を処方するのと同義,2022-10-19_00:59:33,0,0,2,0,,1153178874810777600,WakamiyaYuma,768,6685,NoSchool․inc Marketing｜N/S High School  ｜N/S Newspaper ｜FutureEnterprise.lab｜㍿NoSchool マーケティング｜N/S 高等学校 ｜N/S新聞 ｜未来企業研究ラボ｜ヘッダーの楽器は、ロシアの民族楽器「バラライカ(балала́йка)」,日本 埼玉
23,ミニストップのアイスモナカ美味しいわ〜🤤 https://t.co/3otDDev4g4,2022-10-19_00:59:33,0,1,3,0,,220311581,jorno1943,318,20710,基本は爆乳と巨尻な女性に惹かれてしまうようなおっさんです。 後は面白いモノを観て笑ったり感動するモノを観て泣いたりするのも好きですね。 最近は筋トレにも少しハマっております(^-^)v,
24,面白くない。,2022-10-19_00:59:33,0,0,0,0,,757483845956407297,mini_kurokoge66,6959,2556526,基本左翼でカープファンで肉球新党員。ツイートはほぼRTですみません。統合失調症を患い現在休養中につき判断力が劣ってて意図外のRTしてしまうことがありますがご容赦ください。,日本のどこかに
25,普通そうだよね横になるが一番眠れなくてもね何もしないでぼーっと過ごす公園で日光浴よいよね https://t.co/Uaf40GFzcp,2022-10-19_00:59:32,0,0,0,0,,1511315294681149442,39yumi411,118,7503,🌸ゆみです🌸宝塚観劇やゲキシネ歌う事好きです♥️,兵庫 尼崎市
26,@MR20DDXi お疲れ様でございました( 'ㅂ')ﾋｯ,2022-10-19_00:59:29,0,1,1,0,,494892380,321koharu328,58,2732,趣味アルミホイール磨き😎推しは🍥🍌最近ハマってるゲーム→ウマ娘。最近またちょいちょいリネレボinしてる自分がいる…。,日本
27,今回の出張はなかなかハードでしんどいけど仕事終わりの🍻と美味しい食事があるから頑張れます💪出張後半戦、そして最高の週末⚽️に向けて気合い入れ直し🔥🔥🔥 https://t.co/A1WI7MPBJL,2022-10-19_00:59:25,1,0,20,0,,370029208,insight0414,494,5230,清水エスパルス応援してます。今までも。これからも。どんな時も。無言フォロー失礼します🙏,清水
28,@maaaaaaya1221 @yokorina412 是非是非よろしくお願い致します！女の子も募集してて一緒にお店を持ち上げてくれたりたまに出てくれるような子お待ちしてます🦋💓,2022-10-19_00:59:23,0,0,1,0,,1573489479939395584,BLOOMINKOSIGAYA,470,86,日月定休日🦋PM20時から営業 🦋60分男性3500円💓女性2000円飲み放題TAX10%🦋ビールかショット一杯サービス🦋埼玉県越谷市にあるお洒落な内装のガールズバー🦋求人大大募集‼️,埼玉県越谷市赤山町4-9-1
29,福岡出張中で宿に戻ってきて知りました。テゲバ加入時にはどえらい選手が入団するなーと感激しました。軽率な事は言えませんが、皆んな良くなる事を祈っています！ユニスタで待ってます！#工藤壮人#テゲバジャーロ宮崎#テゲバ https://t.co/UMJJDJ6h8V,2022-10-19_00:59:23,1,0,22,0,,1151715757136367616,koyuyokei,107,739,児湯養鶏農業協同組合は安心・安全なたまごをお届けする事を使命と考えHACCPに取り組み全国では8番目、宮崎県では1番目にHACCP認証を取得する事が出来ました。絶賛販売中の「テゲたま。」は売上の一部を「テゲバジャーロ宮崎」のクラブ支援金としています。沢山買って、沢山食べて「テゲバジャーロ宮崎」を皆で応援しよう！！,宮崎県児湯郡新富町大字日置2930番地
30,@kounotoriotoko 昔は上野に、バイク街があって光輪という会社が、ありとあらゆるヘルメットあったけどね。今は、ないな。,2022-10-19_00:59:19,0,1,1,0,,1350005937575059457,mototanku,77,4762,格闘技とモータースポーツが好きなオッサン。甘い物といい女に目がない。基本ネガティブで、根がデブの中高年。可愛そうと思ったらフォローお願いします。宗教的なツイート返信は、DMでおねがいします。文字数たりない。,今は、熊谷でも血統書付き北海道産
31,@luckyminmi お疲れ様でした。,2022-10-19_00:59:18,0,0,0,0,,1412008927114371079,EgaoHonobono,1062,2163,教室や肖像画 仕事のご依頼はDM下さい。080-4265-0433ks77777@yahoo.ne.jp　　　　　山陽小野田と宇部市で子ども絵画教室をしております。月曜日　黒石公会堂火曜日　ときわふれあいセンター木曜日　金曜日　第１第３第５　厚狭総合庁舎木曜日　金曜日　第２第４ 　埴生公民館,
32,@Unicorn_0706 チェジュで行くんや！,2022-10-19_00:59:18,0,1,0,0,,588128111,xxxadian,406,3898,#奈良 #愛知 #NGO #Hardstyle #Rawstyle #Drumnbass #Techno #dj #ロードスターNC #GAMING #ultra #edc #tomorrowland #JAPAN https://t.co/i0ySb3NWvj,愛を知る街
33,@HamaEsaka はまくん早よ寝て！,2022-10-19_00:59:18,0,1,3,0,,401113980,AFTER_HKS,497,6019,AFTER/Escalate/Pay2Play/HKS,大阪市
34,緊張で首が痛い。,2022-10-19_00:59:18,0,0,0,0,,757483845956407297,mini_kurokoge66,6959,2556526,基本左翼でカープファンで肉球新党員。ツイートはほぼRTですみません。統合失調症を患い現在休養中につき判断力が劣ってて意図外のRTしてしまうことがありますがご容赦ください。,日本のどこかに
35,@jxe10assembly 特に何もないです笑笑,2022-10-19_00:59:17,0,0,0,0,,2195148860,MMMasatoJZX100,3399,93381,チェイサー保護団体。 お店垢よかったらフォローしてください😌@GarageFido,苫小牧 チェイサー保護団体
36,@chocoreiji ああーーー❣️このおチョコ葉を体現する方がココに🍫🚗💨,2022-10-19_00:59:17,0,0,1,0,,217744009,tetotechiro,345,8899,日本音叉メソッド®️エネルギーアップ協会代表、てとてカイロプラクティック院長、体感系エネルギーワーク研究家、ゆる玉®️等グッズ開発,福岡市西鉄平尾駅そば
37,おやすみ😌🌃💤外は☔🆒️,2022-10-19_00:59:17,0,0,6,0,,1348933503832887297,WBh9pTBjpUTdzKw,1032,3775,音楽家です　洗足学園音楽大学卒、ユーフォニアム奏者　バリトンホーン奏者東京ブラスソサエティ団員日本音楽家ユニオン全国本部運営委員日本音楽家ユニオン関東地本運営委員日本マスコミ文化情報労組会議幹事　一般社団法人ユーオーディア会員　日本ブラスバンド指導者協会会員　日本ユーフォニアムテューバ協会会員,
38,ちと読書します。 https://t.co/ZdbH5AwByG,2022-10-19_00:59:16,0,1,3,0,,1439795270296866818,Hiroyukimajan,306,2977,ちょいちょいベルバードで麻雀しているお兄さん／仕事は宇宙を語ったりしてます🌠／カラオケ🎙️、料理🍳、天体観測🔭なども／Mリーグは渋谷ABEMAS推し／ベルバードオンラインサロン会員🐤／麻雀オクタゴン／多井隆晴最強最速リーグ優勝🏆️(2021/10/27)今までに達成した役満・・四暗刻、国士無双,緑のフィールド
39,@pehosu ホスさんはいつでもどーぞwもう妻は寝ましたのでコメントいただけませんでした💦,2022-10-19_00:59:13,0,0,3,0,,835045756763418624,KensukeGru,9926,12242,ぐるんとびー 代表/“地域を大きな家族に”を掲げて福祉総合事業を運営/ケアのあたりまえを問い直す/高齢者ケアがSNSで1000万再生/2020アジア太平洋最優秀福祉施設/2018・2021かながわ福祉サービス大賞/ 東海大学デンマーク中・高校卒業→セプテーニ→鶴巻温泉病院→キャンナス（災害支援コーディネーター）→起業,神奈川県藤沢市・鎌倉市
40,あー。。。替えの靴下忘れた(。&gt;д&lt;),2022-10-19_00:59:12,0,0,0,0,,115941992,ge_chu_0628,1316,351414,仙石家の家臣です。 シェルティー担当 藤元理奈 木元のぞみ 佐藤梨菜 小林みくり 星野桃叶 永瀬愛瑠 石原あやめ TokyoStory 長久保桃子・星宮ありす 渡辺菜友 都築かな 白井みなみ 桜衣かれん 彌長沙耶 #いわしー界隈 #放浪れなちすと #さいとうれなはいいぞ (元)クレ浅草橋→ゆいち・りのん ☆ぴ←,りっちが帰って来る場所(∪・ω・∪)ゐ
41,ハンターハンター連載再開を記念してジン・フリークスを描いてました☺#ハンターハンター#週刊少年ジャンプ　#ジャンプ　#連載　#連載再開#ゴン　#暗黒大陸　#キルア　#ヒソカ　#ジン　#親父　#水彩　#水彩イラスト　#山口タレント図鑑　#動画説明　#動画　#漫画　#アニメ　#冨樫　#JUMP 　#祝 https://t.co/BwPBsrA6z3,2022-10-19_00:59:12,1,0,24,0,,1412008927114371079,EgaoHonobono,1062,2163,教室や肖像画 仕事のご依頼はDM下さい。080-4265-0433ks77777@yahoo.ne.jp　　　　　山陽小野田と宇部市で子ども絵画教室をしております。月曜日　黒石公会堂火曜日　ときわふれあいセンター木曜日　金曜日　第１第３第５　厚狭総合庁舎木曜日　金曜日　第２第４ 　埴生公民館,
42,東京/羽田～福岡とか乗りたいよ,2022-10-19_00:59:12,0,0,0,0,,4880807249,UTL_tokaido,684,188958,ゆいちゃんのデリシャスマイルに支えられています（映画デパプリ現時点で17回目）,PAON
43,かき氷は自作出来ないからお店行くしかない　かぼちゃかき氷ホリック🎃 https://t.co/XNxqFLRhJZ,2022-10-19_00:59:10,0,0,0,0,,57238244,kyocosmo,205,32602,インテリアとファッションと音楽とバラエティ番組とカフェが好き。 機嫌の良さを大事に。djmix↓,
44,@sasarapiyochan 食べ放題か〜我が家の娘たちも食べ放題までは食べないからなぁ😅その前に何食べるかで意見が割れる🤷‍♂️今日もお疲れ様でした👍,2022-10-19_00:59:10,0,0,1,0,,992430487984472064,S19TokyoMetoro,458,57207,生駒ちゃん神👸❣️週末カメ小📸の米国製鉄馬乗り🐴🇺🇸 正直今の推しメンがラスト☝️卒業まで見守りオタ辞めるつもり（カメ小はやるかな🙄）そんな推しメンさん✨ななこさん（仮）🕊 ✨AsM/💕あさみ✨🧸実咲まゆ🎀 ✨🐰西蓮寺みさ🦋✨📷カメラ&カメコ初心者さんゆるっと繋がれたら嬉しいです。,東京 江戸川区
45,@gin348 @jxe10assembly 大したことではないです笑笑,2022-10-19_00:59:10,0,0,0,0,,2195148860,MMMasatoJZX100,3399,93381,チェイサー保護団体。 お店垢よかったらフォローしてください😌@GarageFido,苫小牧 チェイサー保護団体
46,ありがとうございます😁 https://t.co/07duvuY0NM,2022-10-19_00:59:04,0,0,6,0,,2743153662,6269710f8c644b6,2289,4772,,
47,コールの禁断症状出まくってる俺は初めて聴く曲でもすぐコールを脳内に降ろしてその通りにサイリウム振ってます🤣最近初披露の現場にいることが多いので即興でやってます🥹もうね坂道オタ歴8年ちょっとになると坂道以外の曲でもコール打ってしまう🤣 https://t.co/TUhnLhhhEF,2022-10-19_00:59:02,0,0,3,0,,1447398104819322890,Tomo_nana_saku,356,6856,【弟@plum_noginogi】『メイン@ChannelTomo0』8th SG気づいたら片想いからのオタ。松田好花/小坂菜緒/加藤史帆/遠藤さくら/関有美子05line🚹 笑顔の花咲くスルーパス💐🐙 永遠の推し/西野七瀬 渡邉美穂 JMBサファイア,かながわけん
48,最も信頼するパートナーであり養鰻家の横山桂一さんが泰正養鰻の代替わりして初出荷です。現店舗では最後の横山さんの鰻の入荷です。金曜日〜月曜日のご提供予定です。シラス池入れから出荷まで全て横山さんご自身で育て上げた活鰻、本当の初うなぎです。ただただ楽しみしかありません。激推しです◎,2022-10-19_00:59:02,4,1,37,0,,582828365,unagideshiawase,2138,9695,・・・・・鰻 これくふうて やく のむな・・・・・web予約→https://t.co/oqLFIFA0UT お取り寄せ→ https://t.co/QNqDv9riWn,東京のど真ん中de鰻を愛でる老舗
49,@nagisa_2611 満点💯,2022-10-19_00:59:02,0,1,0,0,,409022341,hiromi_redslove,1169,14880,浦和レッズがめちゃめちゃ大好きですo(^-^)o 特に伊藤敦樹選手、柏木陽介選手を応援しています☆彡 X JAPAN、ミスチル、NAOTO、山下智久、小栗旬、佐藤健、好き。牙狼〈GARO〉大好き。統合失調症、障害者3級。大宮南中年会！大宮南中学校、大宮東高校卒業。埼玉県大宮市(現さいたま市)出身、蓮田市在住。,SAITAMAHASUDA city
50,順調　少しトラ多め https://t.co/5lpxFaYOGB,2022-10-19_00:59:02,0,0,0,0,,1036798661827514369,MasaHashi3136,200,7205,長距離トラック運転手です 不特定多数の友達は要りませんので悪しからず,関東 神奈川
51,@butanikusukiyan マザボはなに？？,2022-10-19_00:59:02,0,1,1,0,,1682805181,sgc_sengoku,1065,5825,宮城県仙台市国分町 建設業歴7年 水商売歴14年 池袋と歌舞伎町のグループと協業してます、男女問わず絶賛求人中。趣味→ドラム/バイク（CB400SF）車（LS600h）/為替FX/個人融資/自作PCマイニング/ニコ生配信/衛門,株式会社SGC代表取締役
52,良かったですね。,2022-10-19_00:59:00,0,0,0,0,,757483845956407297,mini_kurokoge66,6959,2556526,基本左翼でカープファンで肉球新党員。ツイートはほぼRTですみません。統合失調症を患い現在休養中につき判断力が劣ってて意図外のRTしてしまうことがありますがご容赦ください。,日本のどこかに
53,若い連中が来た、多分女連れて夜景見に来たんやろ。「うわ！家あるやん！」「違うこれテントや！」「ヤバ！人住んでるやん！」「ホームレスこんな家に住んでるんか！」とか騒いでた。これが一般人の感想か😇お元気ですか？ホームレスの皆さん。#日本二週目  #日本一周 #バイク旅 #キャンプ https://t.co/vF9aaPlulS,2022-10-19_00:59:00,0,1,13,0,,870044377560735744,kengo_rider,1344,8549,日本二周目中 福岡県みやま市から2022年7月7日発旅の相棒はFTR223　旅路で困ってたら助けてね！2019年にもバイクで日本一周したよ！アニメとバイク旅が好き🤗旅中は大変多忙なのでお返事が遅れます🙇,福岡県みやま市
54,僕、嫌いて言葉好きではないんです使いたくないんです、ただ、使う時はあるからしかたなくなんですけど感情に対しては苦手にしてます。苦手てプラスにも変わるよね。ありがとうがたくさん膨らむといいよね❗️好きていいよね❗️,2022-10-19_00:59:00,0,0,1,0,,1279034483769962496,komohisataka,143,9693,なんとなくゆっくりやわらかく、やさしくなりたいかな,埼玉   桶川
55,@naha_deriDriver まつエク高いからね…顔射してもいいけどまつエクは避けてね！,2022-10-19_00:59:00,0,0,0,0,,1405402470424055814,mizuechan1989,3903,11158,銀座のアルバイトと、細々とした原稿料をかき集めてなんとか食いつないでいます。執筆のご依頼ください。安いお仕事しません！,グイグイヨシコイ！
56,@ST_naru104 )y-~~なのに、何故か必ず何かが起きる。。。,2022-10-19_00:59:00,0,0,1,0,,458447923,SAWATTI4926,438,199577,乗り鉄、乗りバス、見鉄、見バス、萌、箱根駅伝、貨物列車、キキララ、スヌーピー、JTB時刻表が好きなんですわ♪,大阪府堺市中区
57,@diamondpower612 @sakkurusan 特に昨シーズンは東京オリンピック開催で夏場に１か月の中断期間もあって、日本シリーズ自体が11月中旬開幕となっていたし、さらに雨やコロナで1週間のシーズン延長があって、神宮と京セラドーム大阪ともに当初の予定以外の事態で東京ドームや神戸に振替ありましたからね。,2022-10-19_00:58:58,0,0,3,0,,911432636,kw_kenken,621,5648,,岐阜県 多治見市
58,@suuu331 @lostman_1031 雀魂界の山崎です。僕「は」相手がおじさんでも教えます🚺,2022-10-19_00:58:56,0,1,5,0,,1238041440489328640,tentendesu1010,1518,3511,雀魂てんてん。。四象戦冬の陣優勝。麒麟戦準優勝。北斗戦2022チーム優勝。Fリーグわんちゃんす、ＮＡＮＡリーグ天下無双のチームリーダー。てんてん荘運営中https://t.co/3itw0oWUUg パイレーツ/NAGA/瑞原明奈/小林剛/千羽黒乃/ないおトン/エイジ/鬼金棒/ななない/ぺんたごん,池袋
59,田中将大ヤンキース復帰か！？,2022-10-19_00:58:56,0,0,0,0,,1568179160560070658,daichi19881210D,268,7332,マリナーズ大好きの堂島大地だ。他に龍が如く、軌跡シリーズ、アニメ、ゲーム、漫画、MLB、MLB theshow大好きだ。翔平の応援もしていくのでよろしく頼む。,
60,@EofLG5qrx9ouWYS アクセルとブレーキ間違えたんでしょうか？,2022-10-19_00:58:53,0,0,0,0,,337580733,tomozou5005,676,30057,出稼ぎで神戸に生息している福岡県産の雲助おじさん/真っ赤なトラックで日本列島東へ西へ/俺の人生波瀾万丈 坂政部隊/八女農産協同組合/中国自動車道友の会/日ノ丸國防隊/ZRX1100🏍/スノボ🏂,べんがら村
61,おきゅ https://t.co/VQwSVibe5I,2022-10-19_00:58:53,0,0,0,0,,3669620240,ao_0v0_kuro,444,36936,シュレ犬:ならく。@0v0_naraku   おやセカ:可愛めう。@oyasumi_meu,このアカウントはIKKOではありません
62,"""小坂菜緒は可愛い""",2022-10-19_00:58:52,0,0,0,0,,1350409435949137923,Hntzk46_mnm,47,564,宮田愛萌︎┊︎#manamotalk┊︎Team HB,
63,@butanikusukiyan おめ,2022-10-19_00:58:49,0,0,1,0,,1682805181,sgc_sengoku,1065,5825,宮城県仙台市国分町 建設業歴7年 水商売歴14年 池袋と歌舞伎町のグループと協業してます、男女問わず絶賛求人中。趣味→ドラム/バイク（CB400SF）車（LS600h）/為替FX/個人融資/自作PCマイニング/ニコ生配信/衛門,株式会社SGC代表取締役
64,@4MXZYcyGV5IGywG おやすみなさい(´ω｀ )zzZ,2022-10-19_00:58:48,0,1,1,0,,409022341,hiromi_redslove,1169,14880,浦和レッズがめちゃめちゃ大好きですo(^-^)o 特に伊藤敦樹選手、柏木陽介選手を応援しています☆彡 X JAPAN、ミスチル、NAOTO、山下智久、小栗旬、佐藤健、好き。牙狼〈GARO〉大好き。統合失調症、障害者3級。大宮南中年会！大宮南中学校、大宮東高校卒業。埼玉県大宮市(現さいたま市)出身、蓮田市在住。,SAITAMAHASUDA city
65,よく読んだらこれは仲本工事の方が悪いのかと言ってもここの交差点がどんなとこなのか分からんが無闇に横断禁止にして歩道橋とかで迂回にするとこういう場合も出てくるな仲本工事さん、車にはねられ重傷　頭など強く打ち意識もうろう…手術も(日テレNEWS)#Yahooニュースhttps://t.co/QL7yzegUZF,2022-10-19_00:58:48,0,0,1,0,,2316971941,momochiairi,287,44007,ももちが好きな乗り&撮り鉄お取引等ご希望の方へDMは解放してますがFF外のDMはアイコンに通知が出ないので非常に見落し易いです数ヶ月単位で気付かない事もありますFF外の方は出来るだけ1度直リプお願い致します,
66,間借り夜喫茶、終わりました✨やるというのはいい経験ですね間貸ししてくれる方に本当に感謝です🙏僕のお茶を美味しいや驚いたと言ってくださる方が多く、やりがいあるなぁと感じますもちろん先を見据えた課題もあるので、1個ずつ乗り越えていきます🍵 https://t.co/FUmpG75fN9,2022-10-19_00:58:47,1,0,6,0,,2554717855,kiris_tea,834,11641,"熊本で日本茶を淹れる人(御茶人)/ 美味しいお茶を飲みたくなったらフォローしてください🍵/ 2022年4月に熊本移住した26歳/ noteで熊本移住について書いたら1週間で5000PV達成 (固定ツイート参照) /4年後に""tea stand""開業予定 / 抹茶党男子/ #Hygge 🇩🇰 / #リベ大",静岡市出身。熊本在住
67,@SasakiMie @DMRC_ayumi @DMRC_shiori @DMRC_aira @DMRC_arisa @DMRC_riri そちらに行きましたか,2022-10-19_00:58:47,0,1,2,0,,2464597675,dashiyo4da,691,10317,KSDD👑#雪月美愛 ぐぅぐぅ団💛#高梨有咲 🈂️っ子 #星野理沙 ＃大塚みなみ 口。 #河野亜季子 #Task ＃ソーヨン  スタプラ🐶 フレオ🐩 ヴェルヴェット　殿堂入り 魂の農民　🦐#小林歌穂 ぽーらんどの住人 ＃森青葉 🐝🚀青葉が1番 。,
68,@makaitenshou ドンマイです😊,2022-10-19_00:58:47,0,0,1,0,,1213055895942258688,honkakunomusi,246,4852,大好きな のん（能年玲奈）さん熱烈応援のため開設。 本格ミステリー大好き。 山野草、読書、音楽、映画。アメブロやってます。 無言フォロー申し訳ありません。のん（能年玲奈）さん以外の話題は興味があること以外無反応です。基本、政治・思想等には絡みません。関西在住。金欠病,
69,なりたくない。,2022-10-19_00:58:45,0,0,0,0,,757483845956407297,mini_kurokoge66,6959,2556526,基本左翼でカープファンで肉球新党員。ツイートはほぼRTですみません。統合失調症を患い現在休養中につき判断力が劣ってて意図外のRTしてしまうことがありますがご容赦ください。,日本のどこかに
70,@2jwgj6gp8jm1tjg 元々変態だったヤツがボケたのかもよ🤣,2022-10-19_00:58:44,0,1,2,0,,1392978185214595073,XrEpKrC2XoTqYfu,307,12896,風邪ごときにビビってるコロナ🧠日本人とは違う『免疫力の強い』日本人です(笑)ワクチンは当然未接種。マスクは基本仕事と花粉症の時期以外しません。MY LIFE IS LIKE A ROLLING STONE☠️🔥,
71,@Gridge562 ゴルフの前の日な眠れません。初ラウンドなんか一秒も眠れませんでした。今は導入剤飲んで寝てますが、スッキリはしてない・・・しかも、なんとなくパットが入らない気がする。どうなんでしょ？,2022-10-19_00:58:44,0,0,1,0,,164805858,bakenshi_zoro,16,304,ゴルフと音楽を愛する50’🏌グリッジというゴルフサイトでライターをしてます✒️zoroと名乗ってます✒️ゴルフ場か音楽フェスに現れます🎸東京競馬場にも出没します🐎インスタメインなので、Twitterはみなさんのご意見だけ拝見していますが、たまに返事もします,ゴルフ場 練習場 東京競馬場
72,@mcmc_kazenn 欲しすぎてRTさせて頂きました🥹,2022-10-19_00:58:44,0,0,1,0,,1506660301864808459,oto_kaze_221,117,632,@FujiiKaze Kazetarian🇯🇵 Feel free to follow&chat :) 無言でいろいろと失礼致します🙏🥺（生風履歴: HEAT大阪&福岡 / AAHT大阪🎂 / LASA Stadium 2日目）,日本語/Eng OK💞 中文/한국어 bit🤏
73,@ohmatushinji 大ちゃんは、必要ですよ！いつも元気づけられてます！愚痴でもなんでも聴きますよ！☺️👍✨,2022-10-19_00:58:42,0,0,7,0,,1846968578,ikaringu1231,2329,154204,映画(オールジャンル)・写真・天体観測・ホームシアター・インテリア・カフェ巡り・キャンピングカー・車中泊・ソロキャン・カヤックとちょい戦跡が大好きなおっさんです。が何卒よろしゅうに！お気軽に絡んでくださいねｗ地元、広島県と呉市と「この世界の片隅に」「この世界のさらにいくつもの片隅に」と片渕須直監督を応援しています。,広島県呉市の片隅
74,@coconya28 おやすみなさい(´ω｀ )zzZ,2022-10-19_00:58:39,0,0,1,0,,409022341,hiromi_redslove,1169,14880,浦和レッズがめちゃめちゃ大好きですo(^-^)o 特に伊藤敦樹選手、柏木陽介選手を応援しています☆彡 X JAPAN、ミスチル、NAOTO、山下智久、小栗旬、佐藤健、好き。牙狼〈GARO〉大好き。統合失調症、障害者3級。大宮南中年会！大宮南中学校、大宮東高校卒業。埼玉県大宮市(現さいたま市)出身、蓮田市在住。,SAITAMAHASUDA city
75,勝手にAIBECKのゲストパス貼っときました https://t.co/fSpknwV8RF,2022-10-19_00:58:38,0,1,24,0,,155836739,jkt_hitorigoto,5570,145041,広島|㈱やばきゅーぶ代表|@purimone31|@purimo_sendai|@purimo_fksm|@purimo_fukuoka|@pryuneru|@planckstars|@circle_crusher3|@ztpm_idol|@MELTYGHOSTCLUB|@bksw_official|依頼はDMにて,YABACUBE INC.
76,同感です…。POP STARサビの妙にフック効いたドラムが耳に残るうちに、消えないのイントロドラムでしたから、バッチリでした👍 https://t.co/0wXH9oaG97,2022-10-19_00:58:37,1,1,8,0,,1197468630734139394,moonlight_3763M,336,4102,新潟県佐渡市在住　佐渡加茂湖産牡蠣の養殖をやっております。　JJ0RFL ニイガタMS763 JR0ZDEあいびすアマチュア無線クラブの金庫番(笑) 無線ネタ中心ですがたまに交通系話題や、音楽系話題も有るかも知れません。佐渡市消防団・地元鬼太鼓保存会所属。坂城町169系保存会会員。,新潟 佐渡市
77,お絵描きしない人だったらiPadとMagic Keyboard 等を買うより MacBook Airで良いような気がしてきた。ちょっと購入を見送るわ。,2022-10-19_00:58:36,0,0,0,0,,1559505226608291840,masalelouch,92,3369,歌舞伎町カリスマニート。よろしくお願いします。#ビリヤード #ボウリング #麻雀 #遊戯王 #デュエリスト #名探偵コナン #歌舞伎町 #トー横 #ボランティア #岩下の新生姜 #大喜利 #ダーツ #美食家 #絶対味覚 #한국인 #한국어 #미식 #食通 # # # # # # # # # #イワシカ # # #,東京 新宿区
78,えー_(┐「ε:)_帰庫しました(๑•̀ㅂ•́)و✧チャート紙抜いて帰ります。また8時に出社します( 'ㅂ')ﾋｯ https://t.co/nzNYzihUCa,2022-10-19_00:58:34,0,0,3,0,,494892380,321koharu328,58,2732,趣味アルミホイール磨き😎推しは🍥🍌最近ハマってるゲーム→ウマ娘。最近またちょいちょいリネレボinしてる自分がいる…。,日本
79,@yManJit1iZcteDg 大丈夫ですかぁ？,2022-10-19_00:58:33,0,1,1,0,,155577016,hankyu93,376,43848,,山梨県甲府市
80,@ry_garneau オヌヌメ https://t.co/NNwQYSUYVk,2022-10-19_00:58:32,0,1,3,0,,1385973997599215624,SReacto,510,3562,TeamUKYO Reve 大分 高3,大分
81,クーポンがいっこうに減らないので…とりま京急の終点まで乗ってみた。城ヶ島をハイキングして無理矢理4種のマグロ丼をいただいてみる。 場所: Miura Kanagawa https://t.co/gLZESQ4meW,2022-10-19_00:58:32,0,0,1,0,,219778240,montak0809,448,17054,mon……ではなく「もん」になりました。ちょっとトボけた感じですが、ひらがなで「もん」です――。 ※意見には個人差があります。,沖縄、那覇市在住・香川、さぬき市出身。
82,@ieneko88650213 はぅ！もう大優勝ですー✨笑笑,2022-10-19_00:58:30,0,1,1,0,,1451904286187614210,yukireee1013,1247,1719,SEKAI NO OWARI大好きです。沢山お仲間欲しくて垢作りましたーフォロー大歓迎ですっ！！！！無言フォローお許し下さい💦Enderさんフォロしてます#セカオワ#SEKAINOOWARI#Fukase,東京 中野区
83,ズバーン。,2022-10-19_00:58:30,0,0,0,0,,757483845956407297,mini_kurokoge66,6959,2556526,基本左翼でカープファンで肉球新党員。ツイートはほぼRTですみません。統合失調症を患い現在休養中につき判断力が劣ってて意図外のRTしてしまうことがありますがご容赦ください。,日本のどこかに
84,@toms87283319 おやすみなさい(´ω｀ )zzZ,2022-10-19_00:58:30,0,0,1,0,,409022341,hiromi_redslove,1169,14880,浦和レッズがめちゃめちゃ大好きですo(^-^)o 特に伊藤敦樹選手、柏木陽介選手を応援しています☆彡 X JAPAN、ミスチル、NAOTO、山下智久、小栗旬、佐藤健、好き。牙狼〈GARO〉大好き。統合失調症、障害者3級。大宮南中年会！大宮南中学校、大宮東高校卒業。埼玉県大宮市(現さいたま市)出身、蓮田市在住。,SAITAMAHASUDA city
